UserID,CourseID,TransactionDate,Amount,UserAge,UserGender,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating
U01151,CR00020,9/24/2025,0,28,Female,Email Marketing,Marketing,Free,Intermediate,0,46.25,4.11
U01158,CR00040,3/15/2025,327.99,35,Male,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51
U01163,CR00018,5/22/2025,0,24,Male,Social Media Marketing,Marketing,Free,Advanced,0,15.44,2.01
U01167,CR00013,2/18/2025,0,16,Female,Finance for Startups,Business,Free,Advanced,0,15.84,2
U01170,CR00049,9/9/2025,415.51,27,Female,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
U01177,CR00018,12/8/2025,0,16,Male,Social Media Marketing,Marketing,Free,Advanced,0,15.44,2.01
U01197,CR00021,3/25/2025,0,28,Male,Data Analysis with Python,Data Science,Free,Intermediate,0,1.2,3.6
U01203,CR00055,9/25/2025,57.32,15,Male,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74
U01221,CR00046,1/3/2025,248.1,32,Male,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2
U01224,CR00002,8/10/2025,0,23,Female,Java Programming,Programming,Free,Intermediate,0,37.7,2.43
U01231,CR00057,3/29/2025,177.34,21,Female,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89
U01235,CR00053,1/17/2025,0,27,Female,React for Beginners,Web Development,Free,Advanced,0,40.07,2.67
U01239,CR00012,3/23/2025,487.92,20,Male,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64
U01244,CR00006,5/13/2025,276.37,30,Female,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72
U01249,CR00026,9/3/2025,0,25,Male,Intro to Machine Learning,Machine Learning,Free,Intermediate,0,47.7,4.73
U01250,CR00032,11/7/2025,0,27,Female,Ethical Hacking,Cybersecurity,Free,Advanced,0,16.74,2.38
U01261,CR00054,4/14/2025,0,25,Male,Backend Development with Node.js,Web Development,Free,Beginner,0,48.57,3.32
U01266,CR00001,11/15/2025,472.28,18,Female,Python Basics,Programming,Paid,Beginner,472.28,11,4.74
U01267,CR00031,3/18/2025,0,30,Female,Network Security,Cybersecurity,Free,Intermediate,0,26.52,1.91
U01268,CR00019,3/1/2025,0,33,Male,Content Marketing,Marketing,Free,Advanced,0,18,2.98
U01277,CR00016,2/18/2025,0,26,Female,Digital Marketing,Marketing,Free,Intermediate,0,42.68,4.72
U01280,CR00005,1/24/2025,0,26,Female,Full Stack Development,Programming,Free,Beginner,0,28.68,1.28
U01281,CR00011,1/22/2025,326.02,23,Female,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69
U01284,CR00053,12/6/2025,0,34,Female,React for Beginners,Web Development,Free,Advanced,0,40.07,2.67
U01286,CR00045,2/18/2025,0,27,Male,Financial Modeling,Finance,Free,Advanced,0,6.36,1.59
U01287,CR00057,6/25/2025,177.34,33,Female,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89
U01290,CR00013,10/17/2025,0,16,Male,Finance for Startups,Business,Free,Advanced,0,15.84,2
U01315,CR00037,2/9/2025,0,33,Male,Scrum Essentials,Project Management,Free,Intermediate,0,33.93,3.45
U01318,CR00051,11/13/2025,37.89,18,Female,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3
U01321,CR00007,3/2/2025,0,35,Male,UI/UX Design,Design,Free,Advanced,0,48.68,2.61
U01322,CR00026,7/18/2025,0,26,Female,Intro to Machine Learning,Machine Learning,Free,Intermediate,0,47.7,4.73
U01331,CR00038,6/16/2025,342.61,16,Male,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84
U01332,CR00025,3/1/2025,299.57,20,Male,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74
U01334,CR00060,3/25/2025,0,35,Female,Content Creation,Digital Marketing,Free,Beginner,0,8.95,2.14
U01336,CR00051,1/26/2025,37.89,33,Male,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3
U01337,CR00037,9/26/2025,0,32,Female,Scrum Essentials,Project Management,Free,Intermediate,0,33.93,3.45
U01344,CR00007,5/11/2025,0,25,Female,UI/UX Design,Design,Free,Advanced,0,48.68,2.61
U01346,CR00058,5/23/2025,0,16,Male,Social Media Strategy,Digital Marketing,Free,Beginner,0,1.46,4.44
U01350,CR00022,6/5/2025,0,16,Female,Data Visualization,Data Science,Free,Beginner,0,32.64,3.65
U01352,CR00020,7/29/2025,0,25,Male,Email Marketing,Marketing,Free,Intermediate,0,46.25,4.11
U01355,CR00020,12/22/2025,0,28,Female,Email Marketing,Marketing,Free,Intermediate,0,46.25,4.11
U01364,CR00012,9/22/2025,487.92,16,Female,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64
U01365,CR00025,12/7/2025,299.57,25,Male,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74
U01375,CR00049,12/25/2025,415.51,22,Male,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
U01394,CR00053,1/28/2025,0,26,Female,React for Beginners,Web Development,Free,Advanced,0,40.07,2.67
U01395,CR00001,5/12/2025,472.28,31,Male,Python Basics,Programming,Paid,Beginner,472.28,11,4.74
U01397,CR00052,10/4/2025,0,28,Male,JavaScript Mastery,Web Development,Free,Beginner,0,40.76,2.2
U01399,CR00060,2/4/2025,0,20,Male,Content Creation,Digital Marketing,Free,Beginner,0,8.95,2.14
U01405,CR00025,3/2/2025,299.57,35,Male,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74
U01411,CR00057,6/20/2025,177.34,21,Male,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89
U01414,CR00055,6/5/2025,57.32,35,Female,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74
U01429,CR00058,5/24/2025,0,31,Female,Social Media Strategy,Digital Marketing,Free,Beginner,0,1.46,4.44
U01430,CR00019,11/8/2025,0,19,Female,Content Marketing,Marketing,Free,Advanced,0,18,2.98
U01432,CR00034,3/13/2025,394.26,17,Female,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35
U01435,CR00049,1/21/2025,415.51,16,Male,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
U01445,CR00052,3/17/2025,0,29,Male,JavaScript Mastery,Web Development,Free,Beginner,0,40.76,2.2
U01450,CR00009,5/2/2025,0,16,Female,Web Design Fundamentals,Design,Free,Beginner,0,48.19,4.51
U01451,CR00022,8/26/2025,0,17,Male,Data Visualization,Data Science,Free,Beginner,0,32.64,3.65
U01455,CR00006,2/16/2025,276.37,22,Female,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72
U01463,CR00043,6/11/2025,0,30,Female,Corporate Finance,Finance,Free,Beginner,0,31.77,4.14
U01472,CR00016,1/4/2025,0,27,Female,Digital Marketing,Marketing,Free,Intermediate,0,42.68,4.72
U01473,CR00024,8/25/2025,117.68,17,Female,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57
U01475,CR00046,4/12/2025,248.1,20,Male,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2
U01488,CR00043,4/2/2025,0,27,Male,Corporate Finance,Finance,Free,Beginner,0,31.77,4.14
U01496,CR00043,11/17/2025,0,22,Female,Corporate Finance,Finance,Free,Beginner,0,31.77,4.14
U01497,CR00050,8/10/2025,490.9,35,Female,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
U01500,CR00021,10/24/2025,0,15,Male,Data Analysis with Python,Data Science,Free,Intermediate,0,1.2,3.6
U01506,CR00036,12/1/2025,0,34,Male,Agile Project Management,Project Management,Free,Beginner,0,15.75,4.68
U01511,CR00041,4/5/2025,53.86,15,Male,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47
U01512,CR00030,10/17/2025,0,19,Male,Reinforcement Learning,Machine Learning,Free,Intermediate,0,38.49,1.73
U01517,CR00046,6/18/2025,248.1,26,Male,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2
U01522,CR00028,1/7/2025,0.78,31,Female,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89
U01526,CR00052,1/11/2025,0,20,Male,JavaScript Mastery,Web Development,Free,Beginner,0,40.76,2.2
U01528,CR00006,5/24/2025,276.37,16,Male,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72
U01530,CR00028,8/28/2025,0.78,16,Male,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89
U01531,CR00030,4/15/2025,0,30,Female,Reinforcement Learning,Machine Learning,Free,Intermediate,0,38.49,1.73
U01543,CR00042,1/24/2025,0,25,Female,Investment Strategies,Finance,Free,Intermediate,0,34.83,4.1
U01553,CR00044,3/14/2025,119.04,27,Male,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75
U01575,CR00022,8/11/2025,0,15,Female,Data Visualization,Data Science,Free,Beginner,0,32.64,3.65
U01578,CR00044,6/24/2025,119.04,26,Male,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75
U01585,CR00001,2/5/2025,472.28,27,Male,Python Basics,Programming,Paid,Beginner,472.28,11,4.74
U01586,CR00048,1/23/2025,0,27,Male,AI Ethics,Artificial Intelligence,Free,Beginner,0,42.7,3.64
U01602,CR00038,4/27/2025,342.61,31,Female,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84
U01628,CR00047,12/4/2025,89.59,26,Male,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68
U01635,CR00048,9/8/2025,0,18,Female,AI Ethics,Artificial Intelligence,Free,Beginner,0,42.7,3.64
U01637,CR00017,8/28/2025,0,30,Male,SEO Mastery,Marketing,Free,Advanced,0,29.37,4.79
U01647,CR00017,8/17/2025,0,17,Female,SEO Mastery,Marketing,Free,Advanced,0,29.37,4.79
U01649,CR00038,1/24/2025,342.61,35,Male,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84
U01654,CR00007,3/15/2025,0,22,Female,UI/UX Design,Design,Free,Advanced,0,48.68,2.61
U01656,CR00049,5/28/2025,415.51,27,Male,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
U01662,CR00042,12/21/2025,0,28,Male,Investment Strategies,Finance,Free,Intermediate,0,34.83,4.1
U01666,CR00015,1/16/2025,285.05,28,Female,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96
U01671,CR00029,9/2/2025,0,25,Male,Natural Language Processing,Machine Learning,Free,Beginner,0,16.33,1.13
U01674,CR00019,5/1/2025,0,27,Female,Content Marketing,Marketing,Free,Advanced,0,18,2.98
U01692,CR00006,10/18/2025,276.37,26,Male,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72
U01695,CR00026,8/11/2025,0,32,Male,Intro to Machine Learning,Machine Learning,Free,Intermediate,0,47.7,4.73
U01702,CR00008,2/27/2025,0,21,Female,Photoshop Mastery,Design,Free,Advanced,0,2.87,1.52
U01708,CR00018,5/28/2025,0,22,Male,Social Media Marketing,Marketing,Free,Advanced,0,15.44,2.01
U01720,CR00038,9/5/2025,342.61,21,Female,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84
U01724,CR00038,8/21/2025,342.61,17,Male,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84
U01726,CR00007,4/28/2025,0,32,Female,UI/UX Design,Design,Free,Advanced,0,48.68,2.61
U01729,CR00011,11/27/2025,326.02,29,Female,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69
U01745,CR00039,10/17/2025,346.71,21,Female,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23
U01746,CR00043,1/23/2025,0,24,Male,Corporate Finance,Finance,Free,Beginner,0,31.77,4.14
U01762,CR00005,5/24/2025,0,33,Male,Full Stack Development,Programming,Free,Beginner,0,28.68,1.28
U01773,CR00041,10/23/2025,53.86,17,Male,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47
U01786,CR00058,7/14/2025,0,25,Female,Social Media Strategy,Digital Marketing,Free,Beginner,0,1.46,4.44
U01789,CR00036,3/2/2025,0,33,Female,Agile Project Management,Project Management,Free,Beginner,0,15.75,4.68
U01795,CR00059,4/3/2025,0,15,Female,Affiliate Marketing,Digital Marketing,Free,Intermediate,0,5.95,4.66
U01805,CR00031,1/5/2025,0,21,Male,Network Security,Cybersecurity,Free,Intermediate,0,26.52,1.91
U01809,CR00056,4/30/2025,212.39,24,Female,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
U01810,CR00037,2/9/2025,0,15,Female,Scrum Essentials,Project Management,Free,Intermediate,0,33.93,3.45
U01812,CR00024,3/10/2025,117.68,17,Male,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57
U01820,CR00001,9/21/2025,472.28,24,Male,Python Basics,Programming,Paid,Beginner,472.28,11,4.74
U01822,CR00007,12/20/2025,0,22,Male,UI/UX Design,Design,Free,Advanced,0,48.68,2.61
U01825,CR00038,11/15/2025,342.61,25,Male,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84
U01840,CR00059,8/11/2025,0,35,Female,Affiliate Marketing,Digital Marketing,Free,Intermediate,0,5.95,4.66
U01842,CR00036,1/14/2025,0,33,Female,Agile Project Management,Project Management,Free,Beginner,0,15.75,4.68
U01854,CR00056,7/20/2025,212.39,16,Male,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
U01867,CR00004,11/25/2025,0,24,Female,Advanced Python,Programming,Free,Beginner,0,45.13,2.88
U01871,CR00024,7/21/2025,117.68,21,Male,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57
U01872,CR00004,1/17/2025,0,28,Female,Advanced Python,Programming,Free,Beginner,0,45.13,2.88
U01876,CR00001,7/23/2025,472.28,17,Male,Python Basics,Programming,Paid,Beginner,472.28,11,4.74
U01877,CR00058,10/18/2025,0,19,Male,Social Media Strategy,Digital Marketing,Free,Beginner,0,1.46,4.44
U01879,CR00044,12/24/2025,119.04,32,Female,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75
U01893,CR00014,6/10/2025,0,23,Female,Sales Mastery,Business,Free,Advanced,0,22.29,3.15
U01896,CR00049,11/28/2025,415.51,32,Female,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
U01900,CR00021,10/7/2025,0,19,Male,Data Analysis with Python,Data Science,Free,Intermediate,0,1.2,3.6
U01903,CR00057,8/5/2025,177.34,17,Female,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89
U01906,CR00060,4/15/2025,0,19,Male,Content Creation,Digital Marketing,Free,Beginner,0,8.95,2.14
U01908,CR00009,4/26/2025,0,19,Male,Web Design Fundamentals,Design,Free,Beginner,0,48.19,4.51
U01917,CR00018,9/15/2025,0,18,Female,Social Media Marketing,Marketing,Free,Advanced,0,15.44,2.01
U01918,CR00024,11/23/2025,117.68,23,Male,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57
U01920,CR00024,1/20/2025,117.68,33,Male,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57
U01926,CR00002,8/24/2025,0,26,Female,Java Programming,Programming,Free,Intermediate,0,37.7,2.43
U01929,CR00024,3/21/2025,117.68,19,Male,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57
U01931,CR00038,9/12/2025,342.61,23,Female,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84
U01934,CR00047,10/8/2025,89.59,22,Male,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68
U01943,CR00038,4/29/2025,342.61,17,Male,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84
U01958,CR00042,9/28/2025,0,16,Male,Investment Strategies,Finance,Free,Intermediate,0,34.83,4.1
U01961,CR00005,4/13/2025,0,30,Male,Full Stack Development,Programming,Free,Beginner,0,28.68,1.28
U01962,CR00053,2/2/2025,0,19,Male,React for Beginners,Web Development,Free,Advanced,0,40.07,2.67
U01987,CR00027,6/1/2025,0,15,Male,Neural Networks,Machine Learning,Free,Advanced,0,9.3,1.81
U01989,CR00027,6/22/2025,0,26,Female,Neural Networks,Machine Learning,Free,Advanced,0,9.3,1.81
U01993,CR00041,3/10/2025,53.86,23,Female,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47
U01994,CR00022,8/18/2025,0,20,Female,Data Visualization,Data Science,Free,Beginner,0,32.64,3.65
U01998,CR00001,1/7/2025,472.28,23,Male,Python Basics,Programming,Paid,Beginner,472.28,11,4.74
U02010,CR00020,5/10/2025,0,31,Male,Email Marketing,Marketing,Free,Intermediate,0,46.25,4.11
U02015,CR00034,9/23/2025,394.26,30,Male,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35
U02022,CR00059,1/17/2025,0,27,Female,Affiliate Marketing,Digital Marketing,Free,Intermediate,0,5.95,4.66
U02035,CR00049,2/22/2025,415.51,32,Male,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
U02038,CR00023,8/11/2025,0,32,Female,Machine Learning Fundamentals,Data Science,Free,Intermediate,0,9.71,3.02
U02039,CR00004,10/30/2025,0,29,Male,Advanced Python,Programming,Free,Beginner,0,45.13,2.88
U02055,CR00040,8/4/2025,327.99,33,Female,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51
U02058,CR00054,8/6/2025,0,16,Male,Backend Development with Node.js,Web Development,Free,Beginner,0,48.57,3.32
U02064,CR00010,3/13/2025,0,35,Male,3D Modeling,Design,Free,Advanced,0,15.29,4.45
U02071,CR00026,4/10/2025,0,24,Male,Intro to Machine Learning,Machine Learning,Free,Intermediate,0,47.7,4.73
U02074,CR00025,4/7/2025,299.57,27,Female,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74
U02077,CR00013,7/11/2025,0,24,Male,Finance for Startups,Business,Free,Advanced,0,15.84,2
U02094,CR00036,5/11/2025,0,24,Female,Agile Project Management,Project Management,Free,Beginner,0,15.75,4.68
U02096,CR00017,8/13/2025,0,31,Male,SEO Mastery,Marketing,Free,Advanced,0,29.37,4.79
U02098,CR00015,3/12/2025,285.05,25,Male,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96
U02144,CR00034,5/19/2025,394.26,15,Male,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35
U02147,CR00055,12/3/2025,57.32,33,Male,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74
U02149,CR00023,4/27/2025,0,21,Female,Machine Learning Fundamentals,Data Science,Free,Intermediate,0,9.71,3.02
U02151,CR00049,10/13/2025,415.51,18,Female,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
U02152,CR00034,11/14/2025,394.26,35,Female,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35
U02153,CR00004,11/14/2025,0,18,Female,Advanced Python,Programming,Free,Beginner,0,45.13,2.88
U02155,CR00014,9/25/2025,0,16,Female,Sales Mastery,Business,Free,Advanced,0,22.29,3.15
U02161,CR00022,3/11/2025,0,23,Female,Data Visualization,Data Science,Free,Beginner,0,32.64,3.65
U02174,CR00005,8/20/2025,0,17,Female,Full Stack Development,Programming,Free,Beginner,0,28.68,1.28
U02199,CR00045,11/27/2025,0,27,Male,Financial Modeling,Finance,Free,Advanced,0,6.36,1.59
U02212,CR00015,3/9/2025,285.05,33,Male,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96
U02215,CR00042,11/13/2025,0,32,Male,Investment Strategies,Finance,Free,Intermediate,0,34.83,4.1
U02217,CR00004,6/12/2025,0,21,Male,Advanced Python,Programming,Free,Beginner,0,45.13,2.88
U02224,CR00059,3/11/2025,0,18,Female,Affiliate Marketing,Digital Marketing,Free,Intermediate,0,5.95,4.66
U02231,CR00036,9/13/2025,0,20,Male,Agile Project Management,Project Management,Free,Beginner,0,15.75,4.68
U02248,CR00016,11/10/2025,0,29,Male,Digital Marketing,Marketing,Free,Intermediate,0,42.68,4.72
U02250,CR00047,11/2/2025,89.59,19,Female,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68
U02254,CR00011,9/26/2025,326.02,17,Female,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69
U02258,CR00011,6/29/2025,326.02,21,Male,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69
U02284,CR00005,9/18/2025,0,28,Male,Full Stack Development,Programming,Free,Beginner,0,28.68,1.28
U02288,CR00022,6/11/2025,0,32,Female,Data Visualization,Data Science,Free,Beginner,0,32.64,3.65
U02290,CR00013,1/15/2025,0,25,Male,Finance for Startups,Business,Free,Advanced,0,15.84,2
U02300,CR00032,9/1/2025,0,35,Male,Ethical Hacking,Cybersecurity,Free,Advanced,0,16.74,2.38
U02301,CR00021,4/15/2025,0,18,Female,Data Analysis with Python,Data Science,Free,Intermediate,0,1.2,3.6
U02306,CR00029,12/8/2025,0,18,Female,Natural Language Processing,Machine Learning,Free,Beginner,0,16.33,1.13
U02315,CR00018,11/6/2025,0,34,Male,Social Media Marketing,Marketing,Free,Advanced,0,15.44,2.01
U02336,CR00005,2/22/2025,0,17,Female,Full Stack Development,Programming,Free,Beginner,0,28.68,1.28
U02337,CR00014,11/10/2025,0,18,Female,Sales Mastery,Business,Free,Advanced,0,22.29,3.15
U02344,CR00056,11/14/2025,212.39,26,Male,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
U02345,CR00056,10/16/2025,212.39,31,Male,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
U02349,CR00040,1/18/2025,327.99,27,Male,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51
U02370,CR00007,12/30/2025,0,24,Male,UI/UX Design,Design,Free,Advanced,0,48.68,2.61
U02410,CR00012,2/5/2025,487.92,18,Male,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64
U02415,CR00005,5/21/2025,0,33,Male,Full Stack Development,Programming,Free,Beginner,0,28.68,1.28
U02427,CR00056,7/12/2025,212.39,31,Female,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
U02445,CR00029,2/19/2025,0,26,Female,Natural Language Processing,Machine Learning,Free,Beginner,0,16.33,1.13
U02459,CR00004,12/20/2025,0,33,Male,Advanced Python,Programming,Free,Beginner,0,45.13,2.88
U02470,CR00054,7/4/2025,0,34,Male,Backend Development with Node.js,Web Development,Free,Beginner,0,48.57,3.32
U02485,CR00045,7/4/2025,0,22,Male,Financial Modeling,Finance,Free,Advanced,0,6.36,1.59
U02490,CR00022,12/27/2025,0,24,Female,Data Visualization,Data Science,Free,Beginner,0,32.64,3.65
U02512,CR00023,7/18/2025,0,15,Female,Machine Learning Fundamentals,Data Science,Free,Intermediate,0,9.71,3.02
U02537,CR00032,4/15/2025,0,31,Female,Ethical Hacking,Cybersecurity,Free,Advanced,0,16.74,2.38
U02540,CR00040,7/15/2025,327.99,33,Female,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51
U02541,CR00016,1/30/2025,0,18,Female,Digital Marketing,Marketing,Free,Intermediate,0,42.68,4.72
U02542,CR00055,6/9/2025,57.32,35,Female,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74
U02564,CR00056,4/30/2025,212.39,19,Female,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
U02566,CR00021,1/8/2025,0,30,Female,Data Analysis with Python,Data Science,Free,Intermediate,0,1.2,3.6
U02582,CR00030,10/13/2025,0,23,Male,Reinforcement Learning,Machine Learning,Free,Intermediate,0,38.49,1.73
U02583,CR00007,10/29/2025,0,33,Male,UI/UX Design,Design,Free,Advanced,0,48.68,2.61
U02602,CR00050,8/18/2025,490.9,33,Male,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
U02605,CR00017,11/20/2025,0,22,Male,SEO Mastery,Marketing,Free,Advanced,0,29.37,4.79
U02612,CR00051,6/25/2025,37.89,22,Male,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3
U02614,CR00015,5/28/2025,285.05,30,Female,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96
U02616,CR00012,12/5/2025,487.92,19,Female,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64
U02623,CR00042,6/1/2025,0,32,Female,Investment Strategies,Finance,Free,Intermediate,0,34.83,4.1
U02630,CR00004,9/23/2025,0,20,Male,Advanced Python,Programming,Free,Beginner,0,45.13,2.88
U02633,CR00013,11/8/2025,0,19,Female,Finance for Startups,Business,Free,Advanced,0,15.84,2
U02643,CR00018,5/20/2025,0,17,Female,Social Media Marketing,Marketing,Free,Advanced,0,15.44,2.01
U02651,CR00041,1/20/2025,53.86,16,Female,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47
U02663,CR00035,11/2/2025,0,27,Female,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0,42.59,4.94
U02672,CR00033,12/12/2025,0,32,Male,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0,48.25,3.93
U02679,CR00026,4/4/2025,0,18,Male,Intro to Machine Learning,Machine Learning,Free,Intermediate,0,47.7,4.73
U02683,CR00023,1/29/2025,0,28,Male,Machine Learning Fundamentals,Data Science,Free,Intermediate,0,9.71,3.02
U02684,CR00049,7/6/2025,415.51,28,Male,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
U02698,CR00052,6/25/2025,0,18,Female,JavaScript Mastery,Web Development,Free,Beginner,0,40.76,2.2
U02709,CR00035,1/15/2025,0,19,Female,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0,42.59,4.94
U02733,CR00021,9/13/2025,0,31,Male,Data Analysis with Python,Data Science,Free,Intermediate,0,1.2,3.6
U02743,CR00029,3/11/2025,0,33,Male,Natural Language Processing,Machine Learning,Free,Beginner,0,16.33,1.13
U02754,CR00053,8/14/2025,0,34,Male,React for Beginners,Web Development,Free,Advanced,0,40.07,2.67
U02767,CR00052,5/30/2025,0,31,Male,JavaScript Mastery,Web Development,Free,Beginner,0,40.76,2.2
U02770,CR00008,10/4/2025,0,31,Male,Photoshop Mastery,Design,Free,Advanced,0,2.87,1.52
U02786,CR00043,2/2/2025,0,25,Male,Corporate Finance,Finance,Free,Beginner,0,31.77,4.14
U02791,CR00026,8/16/2025,0,27,Male,Intro to Machine Learning,Machine Learning,Free,Intermediate,0,47.7,4.73
U02792,CR00050,4/1/2025,490.9,27,Female,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
U02793,CR00022,10/2/2025,0,22,Female,Data Visualization,Data Science,Free,Beginner,0,32.64,3.65
U02821,CR00045,9/28/2025,0,27,Male,Financial Modeling,Finance,Free,Advanced,0,6.36,1.59
U02825,CR00041,12/27/2025,53.86,34,Male,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47
U02832,CR00027,7/19/2025,0,31,Male,Neural Networks,Machine Learning,Free,Advanced,0,9.3,1.81
U02843,CR00005,10/11/2025,0,26,Male,Full Stack Development,Programming,Free,Beginner,0,28.68,1.28
U02850,CR00015,8/18/2025,285.05,25,Female,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96
U02857,CR00023,8/6/2025,0,35,Male,Machine Learning Fundamentals,Data Science,Free,Intermediate,0,9.71,3.02
U02874,CR00054,2/24/2025,0,32,Male,Backend Development with Node.js,Web Development,Free,Beginner,0,48.57,3.32
